t_id,t_date,tour_wk,t_name,t_country,t_surf,t_indoor,t_alt,t_lvl,t_draw_size,m_num,t_round,t_round_num,m_best_of,m_score,m_time(m),w_id,w_name,w_rank,w_rank_pts,w_ioc,w_ent,w_hd,w_ht,w_age,w_svpt,w_1stWon,w_2ndWon,w_SvGms,w_ace,w_bpSaved,w_bpFaced,l_id,l_name,l_rank,l_rank_pts,l_ioc,l_ent,l_hd,l_ht,l_age,l_svpt,l_1stWon,l_2ndWon,l_SvGms,l_ace,l_bpSaved,l_bpFaced,t_loc,AvgW_IP_NV,AvgL_IP_NV
2013-429,20131014,2013_30,Stockholm,SWE,Hard,0,0,1,28,20150,QF,3,3,7-5 4-6 6-3,125.0,105208,Ernests Gulbis,26.0,1361.0,LAT,5,R,190.0,25.12,89.0,38.0,22.0,16.0,9.0,2.0,5.0,105668,Jerzy Janowicz,15.0,2060.0,POL,5,R,203.0,22.92,89.0,38.0,18.0,15.0,11.0,6.0,10.0,Stockholm,56.02,43.98
2013-429,20131014,2013_30,Stockholm,SWE,Hard,0,0,1,28,20151,QF,3,3,6-4 6-2,67.0,105777,Grigor Dimitrov,28.0,1340.0,BUL,5,R,188.0,22.41,43.0,26.0,10.0,9.0,5.0,0.0,0.0,104932,Kenny De Schepper,96.0,574.0,FRA,5,L,203.0,26.38,66.0,25.0,12.0,9.0,4.0,4.0,7.0,Stockholm,76.62,23.38
2013-429,20131014,2013_30,Stockholm,SWE,Hard,0,0,1,28,20152,QF,3,3,7-6(3) 6-3,86.0,105332,Benoit Paire,25.0,1380.0,FRA,5,R,196.0,24.44,78.0,33.0,19.0,11.0,9.0,7.0,8.0,105683,Milos Raonic,11.0,2860.0,CAN,5,R,196.0,22.8,66.0,34.0,7.0,10.0,11.0,4.0,6.0,Stockholm,22.08,77.92
2013-429,20131014,2013_30,Stockholm,SWE,Hard,0,0,1,28,20153,SF,4,3,3-6 6-4 6-1,121.0,103970,David Ferrer,3.0,6800.0,ESP,5,R,175.0,31.53,71.0,26.0,21.0,13.0,1.0,4.0,7.0,105208,Ernests Gulbis,26.0,1361.0,LAT,5,R,190.0,25.12,99.0,35.0,18.0,13.0,8.0,11.0,16.0,Stockholm,48.81,51.19
2013-429,20131014,2013_30,Stockholm,SWE,Hard,0,0,1,28,20154,SF,4,3,4-6 6-2 6-2,103.0,105777,Grigor Dimitrov,28.0,1340.0,BUL,5,R,188.0,22.41,80.0,37.0,17.0,13.0,5.0,3.0,4.0,105332,Benoit Paire,25.0,1380.0,FRA,5,R,196.0,24.44,85.0,29.0,21.0,13.0,9.0,3.0,7.0,Stockholm,58.35,41.65
2013-429,20131014,2013_30,Stockholm,SWE,Hard,0,0,1,28,20155,F,5,3,2-6 6-3 6-4,130.0,105777,Grigor Dimitrov,28.0,1340.0,BUL,5,R,188.0,22.41,99.0,40.0,19.0,14.0,3.0,9.0,12.0,103970,David Ferrer,3.0,6800.0,ESP,5,R,175.0,31.53,92.0,42.0,14.0,13.0,1.0,8.0,11.0,Stockholm,39.04,60.96
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20156,R32,1,3,6-4 7-6(5),86.0,104978,Daniel Brands,57.0,838.0,GER,5,R,196.0,26.25,61.0,30.0,18.0,11.0,9.0,0.0,0.0,104890,Andreas Haider Maurer,115.0,504.0,AUT,5,R,190.0,26.57,84.0,42.0,11.0,11.0,16.0,6.0,7.0,Vienna,65.13,34.87
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20157,R32,1,3,6-4 5-7 6-4,129.0,106233,Dominic Thiem,149.0,359.0,AUT,4,R,185.0,20.11,103.0,36.0,31.0,16.0,12.0,12.0,14.0,104593,Daniel Gimeno Traver,70.0,676.0,ESP,5,R,185.0,28.19,93.0,48.0,14.0,16.0,13.0,5.0,8.0,Vienna,50.67,49.33
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20158,R32,1,3,7-6(0) 7-5,115.0,103708,Jaroslav Pospisil,213.0,225.0,CZE,2,R,178.0,32.68,78.0,24.0,27.0,12.0,2.0,6.0,9.0,104792,Gael Monfils,31.0,1230.0,FRA,5,R,193.0,27.12,87.0,35.0,10.0,12.0,16.0,7.0,11.0,Vienna,9.79,90.21
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20159,R32,1,3,7-6(1) 6-4,83.0,103997,Lukasz Kubot,74.0,662.0,POL,5,R,190.0,31.41,65.0,32.0,15.0,11.0,10.0,1.0,2.0,104252,Florian Mayer,43.0,1030.0,GER,5,R,190.0,30.03,73.0,35.0,12.0,11.0,5.0,4.0,6.0,Vienna,21.47,78.53
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20160,R32,1,3,5-7 6-2 6-2,106.0,104898,Robin Haase,63.0,797.0,NED,5,R,190.0,26.52,78.0,38.0,15.0,14.0,8.0,1.0,3.0,104592,Ilija Bozoljac,244.0,186.0,SRB,2.5,R,193.0,28.2,94.0,33.0,20.0,14.0,13.0,7.0,12.0,Vienna,63.12,36.88
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20161,R32,1,3,7-6(6) 6-4,99.0,105577,Vasek Pospisil,40.0,1065.0,CAN,5,R,193.0,23.31,74.0,32.0,22.0,11.0,12.0,3.0,3.0,103720,Lleyton Hewitt,53.0,870.0,AUS,5,R,180.0,32.64,76.0,27.0,24.0,11.0,5.0,3.0,4.0,Vienna,50.53,49.47
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20162,R32,1,3,6-3 7-5,65.0,104586,Lukas Rosol,44.0,956.0,CZE,5,R,196.0,28.22,67.0,40.0,9.0,11.0,13.0,2.0,2.0,104619,Jesse Huta Galung,99.0,566.0,NED,5,R,188.0,28.02,59.0,29.0,9.0,10.0,8.0,3.0,5.0,Vienna,63.97,36.03
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20163,R32,1,3,6-3 6-4,81.0,105806,Mirza Basic,209.0,231.0,BIH,2.5,R,188.0,22.26,82.0,40.0,12.0,10.0,3.0,13.0,13.0,103188,Michael Russell,94.0,584.0,USA,5,R,173.0,35.46,50.0,22.0,12.0,9.0,3.0,3.0,5.0,Vienna,43.46,56.54
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20164,R32,1,3,6-2 6-0,65.0,105074,Ruben Bemelmans,176.0,295.0,BEL,2.5,L,183.0,25.75,49.0,26.0,6.0,7.0,10.0,5.0,6.0,104225,Jan Hajek,106.0,545.0,CZE,5,R,180.0,30.19,59.0,17.0,6.0,7.0,6.0,6.0,12.0,Vienna,66.35,33.65
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20165,R32,1,3,7-5 6-3,100.0,103285,Radek Stepanek,46.0,925.0,CZE,5,R,185.0,34.88,63.0,24.0,10.0,10.0,4.0,4.0,8.0,104770,Martin Fischer,194.0,256.0,AUT,4,R,180.0,27.23,79.0,25.0,11.0,11.0,1.0,6.0,13.0,Vienna,83.58,16.42
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20166,R32,1,3,7-6(5) 6-1,79.0,105041,Lukas Lacko,73.0,670.0,SVK,5,R,185.0,25.95,59.0,28.0,13.0,10.0,4.0,1.0,3.0,105589,Gerald Melzer,187.0,269.0,AUT,4,L,188.0,23.26,65.0,19.0,15.0,9.0,2.0,5.0,9.0,Vienna,77.8,22.2
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20167,R32,1,3,6-4 6-4,79.0,105080,Miloslav Mecir Jr,240.0,191.0,SVK,2.5,R,190.0,25.73,52.0,33.0,7.0,10.0,9.0,0.0,0.0,104665,Pablo Andujar,51.0,895.0,ESP,5,R,180.0,27.72,76.0,26.0,18.0,10.0,2.0,6.0,8.0,Vienna,41.24,58.76
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20168,R16,2,3,7-5 1-6 6-3,94.0,104542,Jo-Wilfried Tsonga,8.0,3295.0,FRA,5,R,188.0,28.49,84.0,39.0,19.0,14.0,7.0,4.0,6.0,104978,Daniel Brands,57.0,838.0,GER,5,R,196.0,26.25,82.0,45.0,11.0,14.0,8.0,2.0,4.0,Vienna,81.89,18.11
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20169,R16,2,3,6-1 6-1,47.0,106233,Dominic Thiem,149.0,359.0,AUT,4,R,185.0,20.11,31.0,18.0,10.0,7.0,8.0,0.0,0.0,103708,Jaroslav Pospisil,213.0,225.0,CZE,2,R,178.0,32.68,42.0,9.0,10.0,7.0,0.0,3.0,8.0,Vienna,65.71,34.29
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20170,R16,2,3,7-5 6-2,82.0,104926,Fabio Fognini,17.0,1965.0,ITA,5,R,178.0,26.39,60.0,22.0,17.0,10.0,1.0,3.0,5.0,103997,Lukasz Kubot,74.0,662.0,POL,5,R,190.0,31.41,65.0,26.0,8.0,10.0,6.0,3.0,8.0,Vienna,65.47,34.53
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20171,R16,2,3,7-6(3) 6-7(5) 6-2,140.0,104898,Robin Haase,63.0,797.0,NED,5,R,190.0,26.52,125.0,62.0,16.0,16.0,7.0,10.0,12.0,105577,Vasek Pospisil,40.0,1065.0,CAN,5,R,193.0,23.31,104.0,42.0,19.0,16.0,9.0,5.0,9.0,Vienna,39.24,60.76
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20172,R16,2,3,6-3 7-5,74.0,104586,Lukas Rosol,44.0,956.0,CZE,5,R,196.0,28.22,75.0,34.0,17.0,11.0,10.0,3.0,4.0,105806,Mirza Basic,209.0,231.0,BIH,2.5,R,188.0,22.26,72.0,28.0,14.0,10.0,8.0,5.0,8.0,Vienna,65.95,34.05
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20173,R16,2,3,4-6 6-1 7-6(0),108.0,105074,Ruben Bemelmans,176.0,295.0,BEL,2.5,L,183.0,25.75,89.0,49.0,15.0,15.0,8.0,1.0,2.0,104259,Philipp Kohlschreiber,24.0,1445.0,GER,5,R,178.0,30.0,93.0,32.0,26.0,14.0,10.0,4.0,6.0,Vienna,25.6,74.4
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20174,R16,2,3,7-6(4) 5-7 7-6(5),162.0,103285,Radek Stepanek,46.0,925.0,CZE,5,R,185.0,34.88,112.0,53.0,26.0,18.0,15.0,5.0,8.0,105041,Lukas Lacko,73.0,670.0,SVK,5,R,185.0,25.95,138.0,59.0,28.0,18.0,7.0,6.0,8.0,Vienna,75.49,24.51
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20175,R16,2,3,7-5 7-6(8),114.0,103163,Tommy Haas,12.0,2265.0,GER,5,R,188.0,35.53,89.0,43.0,17.0,12.0,8.0,6.0,7.0,105080,Miloslav Mecir Jr,240.0,191.0,SVK,2.5,R,190.0,25.73,89.0,32.0,26.0,12.0,4.0,9.0,11.0,Vienna,87.85,12.15
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20176,QF,3,3,6-4 3-6 7-6(3),134.0,104542,Jo-Wilfried Tsonga,8.0,3295.0,FRA,5,R,188.0,28.49,101.0,56.0,13.0,15.0,16.0,7.0,8.0,106233,Dominic Thiem,149.0,359.0,AUT,4,R,185.0,20.11,106.0,48.0,23.0,16.0,6.0,1.0,2.0,Vienna,87.07,12.93
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20177,QF,3,3,6-7(4) 6-1 6-1,85.0,104898,Robin Haase,63.0,797.0,NED,5,R,190.0,26.52,75.0,36.0,19.0,13.0,8.0,0.0,0.0,104926,Fabio Fognini,17.0,1965.0,ITA,5,R,178.0,26.39,77.0,33.0,13.0,13.0,2.0,5.0,10.0,Vienna,41.86,58.14
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20178,QF,3,3,6-3 1-6 6-3,80.0,104586,Lukas Rosol,44.0,956.0,CZE,5,R,196.0,28.22,75.0,35.0,15.0,13.0,10.0,2.0,4.0,105074,Ruben Bemelmans,176.0,295.0,BEL,2.5,L,183.0,25.75,67.0,36.0,8.0,12.0,10.0,5.0,7.0,Vienna,54.35,45.65
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20179,QF,3,3,7-6(10) 6-3,104.0,103163,Tommy Haas,12.0,2265.0,GER,5,R,188.0,35.53,84.0,34.0,22.0,11.0,5.0,3.0,4.0,103285,Radek Stepanek,46.0,925.0,CZE,5,R,185.0,34.88,60.0,29.0,12.0,10.0,6.0,1.0,3.0,Vienna,55.91,44.09
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20180,SF,4,3,7-5 7-6(4),93.0,104898,Robin Haase,63.0,797.0,NED,5,R,190.0,26.52,80.0,35.0,18.0,12.0,3.0,5.0,7.0,104542,Jo-Wilfried Tsonga,8.0,3295.0,FRA,5,R,188.0,28.49,79.0,37.0,11.0,12.0,4.0,3.0,6.0,Vienna,22.72,77.28
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20181,SF,4,3,3-6 6-4 7-6(0),106.0,103163,Tommy Haas,12.0,2265.0,GER,5,R,188.0,35.53,82.0,49.0,12.0,15.0,9.0,0.0,1.0,104586,Lukas Rosol,44.0,956.0,CZE,5,R,196.0,28.22,91.0,51.0,16.0,16.0,16.0,2.0,3.0,Vienna,77.57,22.43
2013-337,20131014,2013_30,Vienna,AUT,Hard,1,0,1,28,20182,F,5,3,6-3 4-6 6-4,126.0,103163,Tommy Haas,12.0,2265.0,GER,5,R,188.0,35.53,104.0,41.0,20.0,15.0,8.0,8.0,12.0,104898,Robin Haase,63.0,797.0,NED,5,R,190.0,26.52,91.0,36.0,16.0,14.0,10.0,9.0,14.0,Vienna,69.51,30.49
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20183,R32,1,3,6-4 6-4,80.0,105223,Juan Martin del Potro,5.0,5365.0,ARG,5,R,198.0,25.08,53.0,27.0,11.0,10.0,4.0,0.0,1.0,105967,Henri Laaksonen,224.0,212.0,SUI,4,R,185.0,21.56,55.0,22.0,12.0,10.0,8.0,4.0,7.0,Basel,93.41,6.59
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20184,R32,1,3,7-6(8) 6-1,92.0,104571,Marcos Baghdatis,97.0,570.0,CYP,5,R,183.0,28.34,66.0,21.0,26.0,10.0,6.0,0.0,1.0,103794,Benjamin Becker,72.0,675.0,GER,2.5,R,178.0,32.35,70.0,27.0,15.0,9.0,9.0,7.0,10.0,Basel,58.03,41.97
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20185,R32,1,3,6-4 7-5,92.0,103908,Paul Henri Mathieu,101.0,549.0,FRA,2.5,R,185.0,31.77,65.0,25.0,19.0,11.0,6.0,2.0,3.0,106045,Denis Kudla,96.0,583.0,USA,2.5,R,180.0,21.18,77.0,38.0,8.0,11.0,2.0,9.0,12.0,Basel,59.02,40.98
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20186,R32,1,3,6-4 6-2,70.0,103566,Michael Llodra,55.0,866.0,FRA,5,L,190.0,33.43,55.0,25.0,15.0,9.0,8.0,2.0,2.0,104755,Richard Gasquet,10.0,3220.0,FRA,5,R,185.0,27.34,66.0,23.0,15.0,9.0,2.0,6.0,9.0,Basel,27.1,72.9
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20187,R32,1,3,6-4 6-3,71.0,104273,Edouard Roger Vasselin,65.0,768.0,FRA,5,R,188.0,29.9,62.0,28.0,15.0,9.0,1.0,3.0,3.0,104527,Stan Wawrinka,8.0,3240.0,SUI,5,R,183.0,28.57,57.0,13.0,21.0,10.0,3.0,3.0,6.0,Basel,14.7,85.3
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20188,R32,1,3,6-4 6-4,84.0,104735,Tobias Kamke,81.0,627.0,GER,2.5,R,180.0,27.42,70.0,29.0,16.0,10.0,3.0,7.0,8.0,103812,Victor Hanescu,76.0,656.0,ROU,5,R,198.0,32.25,56.0,27.0,9.0,10.0,2.0,2.0,5.0,Basel,71.09,28.91
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20189,R32,1,3,7-6(6) 6-2,88.0,103997,Lukasz Kubot,70.0,682.0,POL,5,R,190.0,31.43,60.0,31.0,10.0,10.0,7.0,2.0,4.0,104593,Daniel Gimeno Traver,71.0,676.0,ESP,5,R,185.0,28.21,73.0,22.0,17.0,10.0,0.0,6.0,10.0,Basel,54.09,45.91
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20190,R32,1,3,7-6(3) 6-3,89.0,104978,Daniel Brands,58.0,826.0,GER,5,R,196.0,26.26,77.0,39.0,17.0,11.0,12.0,4.0,4.0,104312,Andreas Seppi,27.0,1395.0,ITA,5,R,190.0,29.66,77.0,34.0,17.0,10.0,5.0,8.0,9.0,Basel,37.22,62.78
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20191,R32,1,3,6-3 6-3,74.0,105777,Grigor Dimitrov,22.0,1500.0,BUL,5,R,188.0,22.43,54.0,24.0,14.0,9.0,9.0,0.0,1.0,103285,Radek Stepanek,45.0,950.0,CZE,5,R,185.0,34.9,56.0,16.0,12.0,9.0,0.0,4.0,8.0,Basel,51.33,48.67
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20192,R32,1,3,6-4 6-4,58.0,105238,Alexandr Dolgopolov,38.0,1080.0,UKR,4,R,180.0,24.95,50.0,27.0,13.0,10.0,8.0,0.0,0.0,104932,Kenny De Schepper,88.0,611.0,FRA,5,L,203.0,26.4,51.0,22.0,13.0,10.0,6.0,1.0,3.0,Basel,71.55,28.45
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20193,R32,1,3,7-5 7-6(3),107.0,104797,Denis Istomin,48.0,920.0,UZB,5,R,188.0,27.12,78.0,40.0,13.0,12.0,12.0,4.0,5.0,104547,Horacio Zeballos,51.0,895.0,ARG,5,L,188.0,28.48,92.0,35.0,21.0,12.0,5.0,14.0,16.0,Basel,74.24,25.76
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20194,R32,1,3,6-4 6-2,71.0,103819,Roger Federer,6.0,4245.0,SUI,5,R,185.0,32.2,49.0,22.0,14.0,9.0,3.0,0.0,1.0,105173,Adrian Mannarino,62.0,815.0,FRA,5,L,183.0,25.31,63.0,22.0,11.0,9.0,1.0,9.0,13.0,Basel,91.5,8.5
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20195,R32,1,3,6-2 6-4,92.0,105453,Kei Nishikori,18.0,1885.0,JPN,5,R,178.0,23.81,60.0,24.0,12.0,9.0,5.0,4.0,6.0,103843,Marco Chiudinelli,175.0,290.0,SUI,4,R,185.0,32.11,74.0,24.0,12.0,9.0,1.0,10.0,15.0,Basel,84.18,15.82
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20197,R32,1,3,6-4 6-4,88.0,105577,Vasek Pospisil,40.0,1053.0,CAN,5,R,193.0,23.33,70.0,29.0,19.0,10.0,3.0,3.0,3.0,104898,Robin Haase,46.0,927.0,NED,5,R,190.0,26.54,82.0,31.0,17.0,10.0,4.0,9.0,11.0,Basel,52.13,47.87
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20198,R32,1,3,4-6 7-6(4) 7-6(2),142.0,103333,Ivo Karlovic,83.0,622.0,CRO,5,R,208.0,34.64,115.0,60.0,20.0,17.0,23.0,4.0,5.0,104607,Tomas Berdych,7.0,4180.0,CZE,5,R,196.0,28.09,93.0,40.0,33.0,17.0,11.0,0.0,0.0,Basel,22.89,77.11
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20199,R16,2,3,6-1 6-2,73.0,105223,Juan Martin del Potro,5.0,5365.0,ARG,5,R,198.0,25.08,54.0,29.0,8.0,8.0,4.0,5.0,5.0,104571,Marcos Baghdatis,97.0,570.0,CYP,5,R,183.0,28.34,51.0,15.0,8.0,7.0,7.0,6.0,10.0,Basel,79.55,20.45
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20200,R16,2,3,6-4 6-3,70.0,103908,Paul Henri Mathieu,101.0,549.0,FRA,2.5,R,185.0,31.77,54.0,28.0,13.0,10.0,6.0,0.0,0.0,103566,Michael Llodra,55.0,866.0,FRA,5,L,190.0,33.43,56.0,24.0,10.0,9.0,1.0,0.0,2.0,Basel,35.52,64.48
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20201,R16,2,3,7-5 6-3,91.0,104273,Edouard Roger Vasselin,65.0,768.0,FRA,5,R,188.0,29.9,66.0,32.0,14.0,11.0,4.0,4.0,5.0,104735,Tobias Kamke,81.0,627.0,GER,2.5,R,180.0,27.42,71.0,30.0,10.0,10.0,4.0,5.0,8.0,Basel,54.09,45.91
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20202,R16,2,3,6-2 6-4,79.0,104978,Daniel Brands,58.0,826.0,GER,5,R,196.0,26.26,56.0,22.0,17.0,9.0,7.0,1.0,1.0,103997,Lukasz Kubot,70.0,682.0,POL,5,R,190.0,31.43,67.0,33.0,5.0,9.0,3.0,7.0,10.0,Basel,64.56,35.44
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20203,R16,2,3,6-3 6-2,61.0,105777,Grigor Dimitrov,22.0,1500.0,BUL,5,R,188.0,22.43,46.0,25.0,12.0,9.0,12.0,0.0,0.0,105238,Alexandr Dolgopolov,38.0,1080.0,UKR,4,R,180.0,24.95,59.0,17.0,15.0,8.0,2.0,7.0,10.0,Basel,65.38,34.62
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20204,R16,2,3,4-6 6-3 6-2,111.0,103819,Roger Federer,6.0,4245.0,SUI,5,R,185.0,32.2,82.0,33.0,25.0,14.0,4.0,5.0,6.0,104797,Denis Istomin,48.0,920.0,UZB,5,R,188.0,27.12,90.0,38.0,15.0,13.0,5.0,9.0,12.0,Basel,86.54,13.46
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20205,R16,2,3,6-1 6-2,57.0,104471,Ivan Dodig,29.0,1295.0,CRO,5,R,183.0,28.8,44.0,16.0,18.0,8.0,4.0,0.0,0.0,105453,Kei Nishikori,18.0,1885.0,JPN,5,R,178.0,23.81,55.0,21.0,6.0,7.0,1.0,6.0,10.0,Basel,44.09,55.91
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20206,R16,2,3,6-3 6-4,59.0,105577,Vasek Pospisil,40.0,1053.0,CAN,5,R,193.0,23.33,47.0,29.0,11.0,10.0,5.0,0.0,0.0,103333,Ivo Karlovic,83.0,622.0,CRO,5,R,208.0,34.64,51.0,28.0,6.0,9.0,8.0,2.0,4.0,Basel,47.21,52.79
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20207,QF,3,3,6-4 6-4,79.0,105223,Juan Martin del Potro,5.0,5365.0,ARG,5,R,198.0,25.08,47.0,30.0,11.0,10.0,11.0,0.0,0.0,103908,Paul Henri Mathieu,101.0,549.0,FRA,2.5,R,185.0,31.77,57.0,22.0,15.0,10.0,8.0,1.0,3.0,Basel,90.33,9.67
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20208,QF,3,3,6-3 4-6 6-3,118.0,104273,Edouard Roger Vasselin,65.0,768.0,FRA,5,R,188.0,29.9,100.0,43.0,23.0,14.0,9.0,4.0,5.0,104978,Daniel Brands,58.0,826.0,GER,5,R,196.0,26.26,85.0,31.0,21.0,14.0,14.0,1.0,4.0,Basel,48.01,51.99
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20209,QF,3,3,6-3 7-6(2),92.0,103819,Roger Federer,6.0,4245.0,SUI,5,R,185.0,32.2,68.0,32.0,16.0,10.0,3.0,9.0,10.0,105777,Grigor Dimitrov,22.0,1500.0,BUL,5,R,188.0,22.43,76.0,24.0,21.0,11.0,7.0,2.0,5.0,Basel,65.06,34.94
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20210,QF,3,3,7-6(11) 6-4,105.0,105577,Vasek Pospisil,40.0,1053.0,CAN,5,R,193.0,23.33,76.0,23.0,29.0,11.0,4.0,1.0,2.0,104471,Ivan Dodig,29.0,1295.0,CRO,5,R,183.0,28.8,79.0,30.0,22.0,11.0,8.0,2.0,4.0,Basel,38.35,61.65
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20211,SF,4,3,6-4 4-6 6-2,126.0,105223,Juan Martin del Potro,5.0,5365.0,ARG,5,R,198.0,25.08,77.0,34.0,16.0,14.0,7.0,2.0,5.0,104273,Edouard Roger Vasselin,65.0,768.0,FRA,5,R,188.0,29.9,86.0,29.0,17.0,14.0,4.0,4.0,9.0,Basel,89.64,10.36
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20212,SF,4,3,6-3 6-7(3) 7-5,160.0,103819,Roger Federer,6.0,4245.0,SUI,5,R,185.0,32.2,107.0,44.0,26.0,16.0,4.0,2.0,4.0,105577,Vasek Pospisil,40.0,1053.0,CAN,5,R,193.0,23.33,118.0,37.0,30.0,17.0,11.0,6.0,11.0,Basel,81.35,18.65
2013-328,20131021,2013_31,Basel,SUI,Hard,1,0,1,32,20213,F,5,3,7-6(3) 2-6 6-4,140.0,105223,Juan Martin del Potro,5.0,5365.0,ARG,5,R,198.0,25.08,91.0,42.0,18.0,15.0,8.0,3.0,6.0,103819,Roger Federer,6.0,4245.0,SUI,5,R,185.0,32.2,101.0,46.0,19.0,15.0,14.0,4.0,6.0,Basel,57.25,42.75
2013-573,20131021,2013_31,Valencia,ESP,Hard,1,0,1,32,20214,R32,1,3,6-3 6-2,62.0,103970,David Ferrer,3.0,6800.0,ESP,5,R,175.0,31.55,47.0,24.0,11.0,9.0,4.0,2.0,3.0,104792,Gael Monfils,31.0,1230.0,FRA,5,R,193.0,27.14,45.0,15.0,7.0,8.0,2.0,1.0,5.0,Valencia,61.65,38.35
2013-573,20131021,2013_31,Valencia,ESP,Hard,1,0,1,32,20215,R32,1,3,6-3 6-1,64.0,103898,Julien Benneteau,33.0,1195.0,FRA,5,R,185.0,31.84,48.0,22.0,9.0,8.0,6.0,3.0,4.0,103852,Feliciano Lopez,30.0,1275.0,ESP,5,L,188.0,32.08,48.0,14.0,8.0,8.0,3.0,5.0,10.0,Valencia,49.87,50.13
2013-573,20131021,2013_31,Valencia,ESP,Hard,1,0,1,32,20216,R32,1,3,6-3 7-5,79.0,105311,Joao Sousa,53.0,876.0,POR,2.5,R,185.0,24.56,59.0,31.0,7.0,11.0,1.0,1.0,3.0,104198,Guillermo Garcia Lopez,64.0,791.0,ESP,4,R,188.0,30.38,61.0,22.0,10.0,10.0,2.0,3.0,7.0,Valencia,41.24,58.76
2013-573,20131021,2013_31,Valencia,ESP,Hard,1,0,1,32,20217,R32,1,3,7-5 7-6(7),105.0,105668,Jerzy Janowicz,15.0,2060.0,POL,5,R,203.0,22.94,84.0,41.0,18.0,12.0,14.0,2.0,3.0,105807,Pablo Carreno Busta,66.0,737.0,ESP,2.5,R,188.0,22.28,77.0,33.0,18.0,12.0,3.0,2.0,4.0,Valencia,74.75,25.25
